Address,Lot,AM or PM,Browser Info,Company,Credit Card,CC Exp Date,CC Security Code,CC Provider,Email,Job,IP Address,Language,Purchase Price
Address,Lot,AM,Browser Info,Company,283433375989.0,12/25,716.0,Visa,email@example.com,Engineer,192.168.1.1,English,880.6190432058835
Address,Lot,AM,Browser Info,Company,853993620518.0,12/25,,Visa,email@example.com,Engineer,192.168.1.1,English,703.9002881351422
Address,Lot,AM,Browser Info,Company,522007195441.0,12/25,829.0,,email@example.com,,,English,427.8479517560387
Address,Lot,AM,Browser Info,Company,755461460375.0,12/25,321.0,Visa,email@example.com,Engineer,192.168.1.1,English,754.8205332787526
Address,Lot,AM,Browser Info,Company,151890051899.0,12/25,430.0,Visa,email@example.com,Engineer,192.168.1.1,English,
Address,Lot,AM,Browser Info,Company,343214954531.0,12/25,716.0,Visa,email@example.com,Engineer,192.168.1.1,English,49.65995762797711
Address,Lot,AM,Browser Info,Company,839568775187.0,12/25,503.0,Visa,email@example.com,Engineer,192.168.1.1,English,679.4843439412216
Address,Lot,AM,Browser Info,Company,375182595847.0,12/25,607.0,Visa,email@example.com,Engineer,192.168.1.1,English,644.4636536781856
Address,Lot,AM,Browser Info,Company,714398372493.0,12/25,226.0,Visa,email@example.com,Engineer,192.168.1.1,English,964.1413450521404
Address,Lot,,Browser Info,Company,975686352754.0,12/25,364.0,Visa,email@example.com,Engineer,,English,966.956384058166
Address,Lot,AM,,Company,493328229729.0,12/25,811.0,Visa,email@example.com,Engineer,192.168.1.1,English,384.0213329400235
Address,Lot,AM,Browser Info,Company,381056106271.0,12/25,863.0,Visa,email@example.com,Engineer,192.168.1.1,English,593.9434927693361
Address,Lot,AM,Browser Info,Company,466481625138.0,12/25,114.0,Visa,email@example.com,Engineer,,English,149.94380113949495
Address,Lot,AM,Browser Info,Company,753500927673.0,12/25,325.0,Visa,email@example.com,Engineer,192.168.1.1,English,75.79196069756269
Address,Lot,AM,,Company,370504946877.0,12/25,964.0,Visa,email@example.com,Engineer,192.168.1.1,English,0.0
Address,Lot,AM,Browser Info,Company,636179136661.0,12/25,204.0,,email@example.com,Engineer,192.168.1.1,English,0.0
Address,Lot,AM,Browser Info,Company,348508545593.0,12/25,844.0,Visa,email@example.com,Engineer,192.168.1.1,English,572.0835110747496
Address,Lot,AM,Browser Info,Company,466147041584.0,12/25,592.0,Visa,email@example.com,Engineer,192.168.1.1,English,435.3603529641419
Address,Lot,AM,Browser Info,Company,868965939881.0,12/25,418.0,Visa,email@example.com,Engineer,192.168.1.1,English,819.9314213068451
Address,Lot,AM,Browser Info,Company,397655258894.0,12/25,318.0,Visa,email@example.com,Engineer,192.168.1.1,,
Address,Lot,AM,Browser Info,Company,329940018154.0,12/25,376.0,Visa,email@example.com,Engineer,192.168.1.1,English,734.6226345269837
Address,Lot,AM,Browser Info,Company,0.0,12/25,872.0,Visa,email@example.com,Engineer,192.168.1.1,English,86.26192567222347
Address,Lot,AM,Browser Info,Company,324504567355.0,12/25,992.0,Visa,email@example.com,Engineer,192.168.1.1,English,
Address,,AM,Browser Info,Company,119143808102.0,12/25,440.0,,email@example.com,Engineer,192.168.1.1,English,920.227102834753
Address,,AM,Browser Info,Company,941135084293.0,12/25,551.0,Visa,email@example.com,Engineer,192.168.1.1,English,68.8476674080073
Address,Lot,AM,Browser Info,Company,0.0,12/25,468.0,Visa,email@example.com,Engineer,,English,407.6546749204497
Address,Lot,AM,Browser Info,Company,595687990621.0,12/25,947.0,Visa,email@example.com,Engineer,192.168.1.1,English,
Address,Lot,AM,Browser Info,Company,300572877666.0,12/25,573.0,Visa,email@example.com,Engineer,192.168.1.1,English,603.2464698836008
Address,Lot,AM,Browser Info,Company,332522455975.0,12/25,289.0,Visa,email@example.com,Engineer,192.168.1.1,English,518.4416281061882
Address,Lot,AM,Browser Info,Company,319613469327.0,12/25,983.0,,email@example.com,Engineer,192.168.1.1,English,
Address,Lot,AM,Browser Info,Company,155703736689.0,12/25,518.0,Visa,email@example.com,Engineer,192.168.1.1,English,569.8314205008282
Address,Lot,AM,Browser Info,Company,631350140009.0,12/25,809.0,Visa,email@example.com,Engineer,192.168.1.1,English,0.0
Address,Lot,AM,Browser Info,Company,774486249106.0,12/25,964.0,Visa,email@example.com,Engineer,192.168.1.1,English,136.16862501442182
Address,Lot,AM,Browser Info,Company,720188213367.0,12/25,888.0,Visa,email@example.com,Engineer,192.168.1.1,English,469.6893260918539
Address,Lot,AM,Browser Info,Company,,12/25,947.0,Visa,email@example.com,Engineer,192.168.1.1,,172.75531212350788
Address,Lot,,Browser Info,Company,494037662777.0,12/25,594.0,Visa,email@example.com,Engineer,192.168.1.1,English,733.356985508796
Address,Lot,AM,Browser Info,Company,,12/25,138.0,Visa,email@example.com,Engineer,192.168.1.1,English,973.9118824821868
Address,Lot,,Browser Info,Company,598563553085.0,12/25,261.0,Visa,email@example.com,Engineer,192.168.1.1,English,474.8812779414392
Address,Lot,AM,Browser Info,Company,196328877182.0,12/25,220.0,Visa,email@example.com,Engineer,192.168.1.1,English,
Address,Lot,AM,Browser Info,Company,687072636811.0,12/25,991.0,Visa,email@example.com,Engineer,192.168.1.1,English,436.66576951917386
Address,Lot,AM,Browser Info,Company,348743948921.0,12/25,498.0,Visa,email@example.com,Engineer,192.168.1.1,English,147.0693151204353
Address,Lot,AM,Browser Info,Company,101899888366.0,12/25,361.0,Visa,email@example.com,Engineer,192.168.1.1,English,970.8497336107436
Address,Lot,AM,Browser Info,Company,242763799647.0,12/25,827.0,Visa,email@example.com,Engineer,192.168.1.1,English,138.2828774432389
Address,Lot,AM,Browser Info,,,12/25,923.0,Visa,email@example.com,Engineer,192.168.1.1,English,120.51054042840526
Address,Lot,AM,Browser Info,Company,302648866392.0,12/25,660.0,Visa,email@example.com,Engineer,192.168.1.1,English,464.5812122545875
Address,Lot,AM,Browser Info,Company,600957557632.0,,703.0,Visa,,Engineer,192.168.1.1,English,662.2983931092629
Address,Lot,AM,Browser Info,Company,166643702972.0,12/25,228.0,Visa,email@example.com,Engineer,192.168.1.1,English,361.37403826316233
Address,Lot,AM,Browser Info,Company,917914987076.0,12/25,932.0,Visa,email@example.com,Engineer,192.168.1.1,English,200.591851974934
Address,Lot,AM,Browser Info,Company,193329808220.0,,639.0,Visa,email@example.com,Engineer,192.168.1.1,English,820.7737343472015
Address,Lot,AM,Browser Info,Company,424553658521.0,12/25,455.0,Visa,email@example.com,Engineer,,English,369.4722874034557
Address,Lot,AM,Browser Info,Company,714861704626.0,12/25,759.0,Visa,email@example.com,Engineer,192.168.1.1,English,202.3777636500681
Address,Lot,AM,Browser Info,Company,891742344476.0,12/25,531.0,Visa,email@example.com,Engineer,192.168.1.1,English,371.4340287318015
Address,Lot,AM,Browser Info,Company,980862569691.0,12/25,939.0,Visa,,Engineer,192.168.1.1,English,222.40866556636308
Address,Lot,AM,Browser Info,Company,392462177326.0,12/25,164.0,Visa,email@example.com,Engineer,192.168.1.1,English,
Address,Lot,AM,Browser Info,Company,971952067471.0,12/25,317.0,Visa,email@example.com,Engineer,192.168.1.1,English,671.6064922763222
Address,Lot,AM,Browser Info,Company,,12/25,662.0,Visa,email@example.com,Engineer,192.168.1.1,English,
Address,Lot,AM,Browser Info,Company,264696122979.0,12/25,526.0,Visa,email@example.com,Engineer,192.168.1.1,English,235.2864100166672
Address,Lot,AM,Browser Info,Company,239434712317.0,12/25,916.0,Visa,email@example.com,Engineer,192.168.1.1,,175.28446564740105
Address,Lot,AM,Browser Info,Company,194695692025.0,12/25,173.0,Visa,email@example.com,Engineer,192.168.1.1,English,29.407386686267955
Address,Lot,AM,Browser Info,Company,142731255541.0,12/25,559.0,Visa,email@example.com,Engineer,192.168.1.1,,235.80689066377025
Address,Lot,AM,Browser Info,,395866039395.0,12/25,524.0,Visa,email@example.com,Engineer,192.168.1.1,English,33.66629897281828
Address,Lot,,Browser Info,Company,242854450355.0,12/25,810.0,Visa,email@example.com,Engineer,192.168.1.1,,352.0194616521688
Address,Lot,AM,Browser Info,Company,896720899679.0,12/25,291.0,Visa,email@example.com,Engineer,192.168.1.1,English,154.23615794173625
Address,Lot,AM,Browser Info,Company,102316608503.0,12/25,288.0,Visa,email@example.com,Engineer,192.168.1.1,English,584.0966422455064
Address,Lot,AM,Browser Info,Company,394995378156.0,12/25,0.0,Visa,email@example.com,Engineer,192.168.1.1,English,389.8894918963604
Address,Lot,AM,Browser Info,Company,115529962511.0,12/25,338.0,Visa,email@example.com,Engineer,192.168.1.1,English,102.64948766005196
Address,Lot,AM,Browser Info,Company,202838231375.0,12/25,971.0,Visa,email@example.com,Engineer,192.168.1.1,English,405.8677984062282
Address,Lot,AM,Browser Info,Company,648194179231.0,12/25,692.0,Visa,email@example.com,Engineer,192.168.1.1,English,217.2546348081731
Address,Lot,AM,Browser Info,,751448477579.0,12/25,552.0,Visa,email@example.com,Engineer,192.168.1.1,English,683.3755778267044
Address,Lot,AM,Browser Info,Company,862671804066.0,12/25,482.0,Visa,email@example.com,Engineer,,English,370.7918823230325
Address,Lot,,Browser Info,Company,628832882208.0,12/25,881.0,Visa,email@example.com,Engineer,192.168.1.1,English,155.55970912299463
,Lot,AM,Browser Info,Company,0.0,12/25,901.0,Visa,email@example.com,Engineer,192.168.1.1,,356.1057150802437
Address,Lot,,Browser Info,,868028798378.0,12/25,147.0,Visa,email@example.com,Engineer,192.168.1.1,English,0.0
Address,Lot,AM,Browser Info,Company,532185120011.0,12/25,416.0,Visa,email@example.com,Engineer,192.168.1.1,English,0.0
Address,Lot,AM,Browser Info,Company,386991547968.0,12/25,308.0,Visa,email@example.com,Engineer,192.168.1.1,English,983.5338847612958
Address,Lot,AM,Browser Info,Company,789992873127.0,12/25,646.0,Visa,,Engineer,192.168.1.1,English,35.23647513946977
Address,Lot,AM,Browser Info,Company,414420315178.0,12/25,218.0,Visa,email@example.com,Engineer,192.168.1.1,,693.119935942129
Address,Lot,AM,Browser Info,Company,285860247836.0,12/25,676.0,Visa,email@example.com,Engineer,192.168.1.1,,271.3182552872517
Address,Lot,AM,Browser Info,Company,702217074699.0,12/25,414.0,Visa,email@example.com,Engineer,192.168.1.1,English,75.74455743060152
Address,Lot,AM,Browser Info,Company,505347241261.0,12/25,853.0,Visa,email@example.com,Engineer,192.168.1.1,English,24.20779648944058
Address,Lot,AM,,Company,654218126588.0,12/25,135.0,Visa,email@example.com,Engineer,192.168.1.1,English,882.1995725203029
,Lot,AM,Browser Info,Company,247474377430.0,12/25,562.0,,email@example.com,Engineer,192.168.1.1,English,360.07043705702154
Address,Lot,AM,Browser Info,Company,446413690969.0,12/25,863.0,Visa,email@example.com,Engineer,,English,994.598453169698
Address,Lot,AM,Browser Info,Company,131720036956.0,12/25,854.0,Visa,email@example.com,Engineer,192.168.1.1,English,447.95339595391016
Address,Lot,AM,Browser Info,Company,760057504713.0,12/25,653.0,Visa,email@example.com,Engineer,192.168.1.1,English,195.72177425366064
Address,Lot,AM,,Company,483715060733.0,12/25,680.0,Visa,email@example.com,Engineer,192.168.1.1,English,779.3721328373204
Address,Lot,AM,Browser Info,,792609409138.0,12/25,502.0,Visa,email@example.com,Engineer,192.168.1.1,English,927.2272942036255
Address,Lot,,Browser Info,Company,548807063430.0,,206.0,Visa,email@example.com,Engineer,192.168.1.1,English,817.4648204677361
,Lot,AM,Browser Info,Company,940494564153.0,12/25,138.0,Visa,email@example.com,Engineer,192.168.1.1,English,747.7472416872524
Address,Lot,AM,Browser Info,Company,770183202167.0,12/25,680.0,Visa,email@example.com,Engineer,192.168.1.1,English,341.3526975739768
Address,Lot,AM,Browser Info,Company,801874733784.0,12/25,279.0,Visa,,Engineer,192.168.1.1,English,
Address,Lot,,Browser Info,Company,190055072764.0,,111.0,Visa,email@example.com,Engineer,192.168.1.1,English,209.2863550744889
Address,Lot,AM,Browser Info,Company,690229313380.0,12/25,,Visa,email@example.com,Engineer,,English,452.3421517049271
Address,Lot,AM,Browser Info,Company,961435235223.0,,815.0,Visa,email@example.com,Engineer,192.168.1.1,English,956.63787131426
Address,Lot,AM,Browser Info,Company,922812330722.0,12/25,647.0,Visa,email@example.com,Engineer,192.168.1.1,,725.6256378786006
Address,Lot,AM,Browser Info,Company,859056647266.0,12/25,225.0,Visa,email@example.com,Engineer,192.168.1.1,English,830.0002147165649
Address,,AM,Browser Info,Company,998721977328.0,12/25,162.0,Visa,email@example.com,Engineer,192.168.1.1,English,284.52095793741125
Address,Lot,AM,,Company,752264299158.0,12/25,943.0,Visa,email@example.com,Engineer,,English,686.9847971789682
Address,,AM,Browser Info,Company,914162018015.0,12/25,181.0,Visa,email@example.com,Engineer,192.168.1.1,English,863.8137619442165
Address,Lot,AM,Browser Info,Company,255643588363.0,12/25,918.0,Visa,email@example.com,Engineer,192.168.1.1,English,484.61739974761866
Address,Lot,AM,Browser Info,Company,583956248246.0,12/25,398.0,Visa,email@example.com,Engineer,192.168.1.1,English,435.5929416284511
Address,Lot,AM,,Company,154717491478.0,12/25,133.0,Visa,email@example.com,Engineer,192.168.1.1,English,722.2104682974609
Address,Lot,AM,Browser Info,Company,548298931997.0,12/25,851.0,Visa,email@example.com,Engineer,192.168.1.1,English,564.3125693822989
Address,Lot,AM,Browser Info,Company,,12/25,708.0,Visa,email@example.com,Engineer,192.168.1.1,English,993.2393723621036
Address,Lot,AM,Browser Info,Company,364125719123.0,12/25,148.0,Visa,email@example.com,Engineer,192.168.1.1,English,430.85177272127606
Address,Lot,AM,Browser Info,Company,578414766808.0,12/25,757.0,,email@example.com,Engineer,192.168.1.1,English,184.18384455173677
Address,Lot,AM,Browser Info,Company,466350553484.0,12/25,736.0,,,Engineer,192.168.1.1,English,477.21570225844977
,Lot,AM,Browser Info,Company,899293348882.0,12/25,800.0,Visa,email@example.com,Engineer,192.168.1.1,English,242.85294316675405
Address,Lot,AM,Browser Info,Company,856143961699.0,12/25,156.0,Visa,email@example.com,Engineer,192.168.1.1,English,565.641282586556
Address,Lot,AM,Browser Info,Company,701117358524.0,12/25,,Visa,email@example.com,Engineer,192.168.1.1,English,0.0
Address,Lot,AM,Browser Info,Company,423646853384.0,12/25,208.0,Visa,email@example.com,Engineer,192.168.1.1,English,950.4765108136942
Address,Lot,AM,Browser Info,,954512953115.0,12/25,616.0,Visa,email@example.com,Engineer,192.168.1.1,English,861.2246527247594
Address,Lot,AM,Browser Info,Company,983375000286.0,12/25,123.0,Visa,email@example.com,Engineer,192.168.1.1,English,164.0097431377817
Address,Lot,AM,Browser Info,Company,647533258291.0,12/25,320.0,Visa,email@example.com,Engineer,192.168.1.1,English,180.6689935195396
Address,Lot,AM,Browser Info,Company,454304847353.0,12/25,414.0,Visa,email@example.com,Engineer,,English,517.3142877431363
Address,Lot,AM,Browser Info,Company,572804106383.0,12/25,393.0,Visa,email@example.com,Engineer,192.168.1.1,English,775.152573171308
Address,Lot,AM,,Company,598610072644.0,12/25,109.0,Visa,email@example.com,Engineer,192.168.1.1,English,226.88854231085415
Address,Lot,AM,Browser Info,Company,523494259083.0,12/25,776.0,Visa,email@example.com,Engineer,192.168.1.1,English,70.36200236393653
Address,Lot,AM,Browser Info,Company,205457351603.0,12/25,580.0,,email@example.com,Engineer,192.168.1.1,,550.078933816789
Address,Lot,AM,Browser Info,Company,624899669460.0,12/25,826.0,Visa,email@example.com,Engineer,192.168.1.1,English,694.6811429609899
Address,Lot,AM,Browser Info,Company,747600735375.0,12/25,737.0,Visa,email@example.com,Engineer,192.168.1.1,English,
Address,Lot,AM,Browser Info,Company,341005495334.0,,366.0,Visa,email@example.com,Engineer,192.168.1.1,,742.3701098731317
Address,Lot,AM,Browser Info,Company,567854778036.0,12/25,891.0,Visa,email@example.com,Engineer,192.168.1.1,English,951.1373470951626
Address,,AM,Browser Info,Company,280278023353.0,12/25,187.0,Visa,email@example.com,Engineer,192.168.1.1,English,145.70369825861815
Address,Lot,,Browser Info,Company,817242063245.0,12/25,554.0,Visa,email@example.com,Engineer,192.168.1.1,,515.9187746556083
Address,Lot,AM,Browser Info,Company,670101226658.0,,725.0,,email@example.com,Engineer,192.168.1.1,English,66.27353117476677
Address,Lot,AM,Browser Info,Company,726930586350.0,12/25,0.0,Visa,email@example.com,,192.168.1.1,English,214.5943971584084
Address,Lot,AM,Browser Info,Company,425077613576.0,12/25,247.0,,email@example.com,Engineer,,English,98.92115992646256
Address,Lot,AM,Browser Info,Company,417127345081.0,12/25,856.0,Visa,email@example.com,Engineer,192.168.1.1,English,
Address,Lot,AM,Browser Info,Company,127599852717.0,12/25,877.0,Visa,email@example.com,Engineer,192.168.1.1,English,822.62347247101
Address,Lot,AM,Browser Info,Company,702251379879.0,12/25,0.0,Visa,email@example.com,Engineer,192.168.1.1,English,581.3591460165635
Address,Lot,AM,Browser Info,Company,827553078664.0,12/25,530.0,Visa,email@example.com,Engineer,192.168.1.1,,230.3589887937765
Address,Lot,AM,Browser Info,Company,,12/25,851.0,Visa,email@example.com,,192.168.1.1,English,49.70954062476586
Address,Lot,AM,Browser Info,Company,620320705729.0,12/25,843.0,Visa,email@example.com,Engineer,,English,557.8642133338855
Address,Lot,AM,Browser Info,,119384588316.0,,843.0,Visa,email@example.com,Engineer,192.168.1.1,English,0.0
Address,Lot,AM,Browser Info,Company,805376343461.0,12/25,341.0,Visa,email@example.com,Engineer,192.168.1.1,English,349.3066870901197
Address,Lot,AM,Browser Info,Company,454684006023.0,12/25,801.0,Visa,,Engineer,192.168.1.1,English,515.09033632447
Address,Lot,AM,Browser Info,Company,378659024213.0,12/25,840.0,,email@example.com,Engineer,192.168.1.1,English,904.6952103293306
Address,Lot,AM,Browser Info,Company,0.0,12/25,165.0,Visa,email@example.com,Engineer,192.168.1.1,English,91.00509381782982
Address,Lot,AM,Browser Info,Company,399394358523.0,12/25,477.0,Visa,email@example.com,Engineer,192.168.1.1,English,671.9215163441622
